규모,진원깊이,영향도,위도,경도,cluster,c,cluster_4
4.0,157.278,246,55.8101,160.7567,1,blue,1
4.0,126.334,246,-21.8275,-68.5709,1,blue,1
4.2,10.0,271,14.7996,147.065,1,blue,1
4.4,167.048,298,-8.4192,121.3956,1,blue,1
4.5,10.0,312,30.51,-41.9176,1,blue,1
4.5,37.744,312,-5.1975,102.4123,1,blue,1
4.4,10.0,298,-4.7599,133.7776,1,blue,1
4.0,10.0,246,52.9753,-34.9722,1,blue,1
5.2,105.349,416,3.4003,125.9293,1,pink,3
4.3,99.581,284,38.5168,73.3204,1,blue,1
3.56,8.85,201,35.8715,-117.7166667,0,red,0
4.4,10.0,298,14.805,119.3825,1,blue,1
4.0,34.483,246,29.3941,104.5963,1,blue,1
4.3,302.663,284,-37.9358,175.8958,2,green,2
5.0,65.832,385,-16.3605,-72.9385,1,pink,3
5.0,79.43,388,9.3732,-78.541,1,pink,3
4.5,32.986,312,41.6883,144.335,1,blue,1
4.4,532.647,298,-23.8722,-179.9361,2,green,2
3.12,5.09,167,36.8116667,-121.5408333,0,red,0
3.3,35.0,168,51.2806,-178.4635,0,red,0
4.3,225.152,284,36.6457,71.0545,1,blue,1
4.6,42.485,326,28.2223,105.1765,1,blue,1
4.9,49.67,369,28.1196,105.1572,1,pink,3
4.3,214.435,284,17.6803,145.5672,1,blue,1
4.8,118.911,354,-3.6848,128.6711,1,pink,3
4.3,118.428,284,36.5761,71.2122,1,blue,1
4.4,10.0,298,37.5767,35.6059,1,blue,1
4.2,202.916,271,-22.187,-67.4428,1,blue,1
4.1,177.002,259,22.4097,142.9123,1,blue,1
4.2,10.0,271,27.6325,-111.5669,1,blue,1
3.2,112.897,158,51.7841,178.5043,0,red,0
5.3,194.44,434,36.4988,70.7311,1,pink,3
4.5,45.93,312,12.3857,-88.2693,1,blue,1
4.0,26.447,246,-10.2424,119.3123,1,blue,1
4.0,62.131,246,38.3274,72.8969,1,blue,1
3.09,9.27,148,35.8708333,-117.7168333,0,red,0
4.8,13.008,354,26.9507,143.7528,1,pink,3
4.5,10.0,312,-35.3505,53.8759,1,blue,1
4.7,45.036,340,-58.6815,-25.5608,1,blue,1
4.3,542.816,284,-18.0551,-178.1824,2,green,2
4.5,10.0,312,-60.4488,-24.763,1,blue,1
3.09,-3.0,147,59.9963333333333,-153.092666666667,0,red,0
4.5,18.545,312,53.3081,-164.444,1,blue,1
4.9,11.5,372,38.0541,36.5563,1,pink,3
4.2,7.793,271,38.0547,36.6366,1,blue,1
3.08,12.58,146,17.9111666666667,-66.845,0,red,0
4.9,54.532,369,52.2951,159.5037,1,pink,3
4.3,54.654,284,52.3087,159.5915,1,blue,1
4.28,127.0,282,18.3108,-68.7168,1,blue,1
3.44,8.87,182,19.4006666666667,-64.7888333333333,0,red,0
3.04,12.59,142,17.9185,-66.8446666666667,0,red,0
4.1,31.844,259,36.7108,142.2723,1,blue,1
3.4,3.537,180,37.2012,-104.7538,0,red,0
5.4,10.0,449,-53.0227,-118.272,1,pink,3
4.6,10.0,326,27.3244,97.0318,1,blue,1
4.2,174.436,271,-35.8276,178.4715,1,blue,1
4.7,35.0,340,-30.3248,-177.7278,1,blue,1
5.4,19.0,449,17.4696,122.3465,1,pink,3
4.3,10.0,284,10.5424,125.376,1,blue,1
4.9,10.637,369,17.5071,122.3129,1,pink,3
4.2,10.0,271,40.4326,26.2194,1,blue,1
4.8,29.258,355,28.081,105.231,1,pink,3
3.34,48.2,172,18.746,-64.5355,0,red,0
4.1,42.874,259,34.4547,22.9504,1,blue,1
4.1,10.0,259,-0.0575,127.1272,1,blue,1
4.18,74.0,270,18.5641,-65.1236,1,blue,1
4.2,27.66,271,30.5173,79.0377,1,blue,1
4.3,10.0,284,53.1591,95.5428,1,blue,1
4.0,10.0,246,45.9513,152.698,1,blue,1
4.2,125.005,271,42.1297,140.8805,1,blue,1
4.1,498.181,259,-25.1196,179.8957,2,green,2
4.8,10.461,354,17.5056,122.3053,1,pink,3
5.0,24.708,385,-33.1658,-179.3826,1,pink,3
4.0,113.919,246,-31.0431,-68.0792,1,blue,1
3.56,32.0,195,19.1343,-67.1803,0,red,0
4.2,35.0,271,54.1121,-162.8301,1,blue,1
4.1,10.0,259,-4.3713,151.3213,1,blue,1
4.0,92.069,246,-33.7268,-70.587,1,blue,1
4.13,163.0,262,18.6218,-68.7691,1,blue,1
4.8,35.0,354,-29.6149,-177.1298,1,pink,3
4.7,10.0,340,-30.1945,-176.5105,1,blue,1
3.6,35.0,199,51.194,-179.2845,0,red,0
4.3,10.0,284,63.733,-19.1356,1,blue,1
4.5,10.0,312,63.6335,-19.5685,1,blue,1
4.9,10.0,370,10.4106,125.1304,1,pink,3
4.2,60.794,271,55.7829,162.8011,1,blue,1
4.8,10.0,354,-3.2152,148.6862,1,pink,3
4.5,11.499,312,-10.6627,121.6641,1,blue,1
4.6,15.123,327,23.4239,121.3467,1,blue,1
3.3,10.0,168,54.3641,-159.6557,0,red,0
4.3,10.0,284,20.2148,147.1379,1,blue,1
4.6,257.06,326,-17.3139,-175.1079,1,blue,1
3.8,34.0,222,51.467,-177.177,0,red,0
3.8,12.5,222,67.5314,-166.5684,0,red,0
4.2,204.877,271,-32.8537,179.64,1,blue,1
4.9,10.0,369,-22.2512,-174.2104,1,pink,3
4.5,10.0,312,-0.9139,123.3579,1,blue,1
4.3,10.0,284,25.9161,128.5195,1,blue,1
5.1,10.0,400,-8.4015,160.3855,1,pink,3
4.4,10.0,298,-8.0478,130.3974,1,blue,1
3.71,5.84,266,19.3601666666667,-155.085666666667,0,red,0
4.3,10.0,410,23.6937,90.3099,1,blue,1
4.2,10.0,271,10.133,-60.2736,1,blue,1
4.6,91.331,326,-4.4591,143.1799,1,blue,1
4.3,10.0,284,35.844,80.185,1,blue,1
3.11,58.74,149,18.8071666666667,-66.7503333333333,0,red,0
4.2,182.722,272,11.4422,-85.7022,1,blue,1
4.5,10.0,312,14.4463,-93.6328,1,blue,1
4.6,135.756,326,13.2479,143.8497,1,blue,1
4.3,517.3,284,-24.2616,179.9102,2,green,2
4.5,111.543,312,-19.8583,-69.0041,1,blue,1
4.7,60.054,340,-57.9108,-25.6356,1,blue,1
6.2,10.0,692,37.5476,137.2994,1,pink,3
4.8,10.0,354,37.5062,137.2324,1,pink,3
4.2,18.663,271,2.6054,95.4607,1,blue,1
4.6,16.685,326,53.4719,-163.3784,1,blue,1
4.0,10.0,246,28.0496,-112.14,1,blue,1
3.6,74.4,199,58.5416,-154.0137,0,red,0
4.4,118.493,298,12.7812,143.1696,1,blue,1
4.6,10.0,326,37.4752,137.3978,1,blue,1
4.2,592.412,271,-22.08,-179.376,2,green,2
4.4,10.0,298,23.7341,122.5348,1,blue,1
3.1,25.7,148,65.9432,-175.1068,0,red,0
4.9,134.857,369,-4.9972,151.5373,1,pink,3
4.2,35.0,271,2.8007,96.1734,1,blue,1
3.38,13.84,184,35.056,-118.8973333,0,red,0
5.6,186.0,487,-37.242,177.2433,1,pink,3
5.0,581.478,385,-7.2201,120.1721,2,green,2
4.6,62.467,326,39.42,141.9781,1,blue,1
4.7,19.126,340,28.1186,105.0029,1,blue,1
5.6,10.0,495,37.4872,137.2752,1,pink,3
3.8,23.677,222,53.4106,-163.5989,0,red,0
4.2,35.0,271,10.3617,126.2172,1,blue,1
4.4,9.873,298,37.5102,137.2187,1,blue,1
4.4,133.352,298,-21.9756,-175.8873,1,blue,1
4.8,9.387,354,37.9221,36.3313,1,pink,3
4.0,35.0,246,52.054,175.314,1,blue,1
3.3,3.013,168,36.9099,-104.8298,0,red,0
4.5,50.933,312,42.9852,146.1184,1,blue,1
4.4,536.038,298,-17.4247,-178.9174,2,green,2
4.5,75.064,312,6.6152,126.2762,1,blue,1
4.3,143.778,284,6.9456,-73.1785,1,blue,1
4.2,90.59,271,-5.912,147.1073,1,blue,1
5.9,59.0,537,41.5095,141.9826,1,pink,3
4.4,60.463,298,41.422,142.1245,1,blue,1
4.7,10.0,340,-38.2643,-179.7457,1,blue,1
3.24,27.92,162,18.9765,-67.852,0,red,0
4.3,154.889,284,6.8252,-73.0964,1,blue,1
5.1,10.0,400,22.2318,146.6154,1,pink,3
4.4,535.904,298,-21.1766,-178.3497,2,green,2
4.5,155.128,312,-19.4014,-174.6794,1,blue,1
4.0,558.467,246,-20.4596,-178.2697,2,green,2
4.5,489.231,312,-24.6148,179.8963,2,green,2
4.4,153.56,298,6.7608,-72.9894,1,blue,1
3.2,5.745947266,158,31.58772833,-104.5205162,0,red,0
4.2,149.009,271,-27.9222,-66.8282,1,blue,1
4.3,513.524,284,-25.1946,179.7272,2,green,2
4.3,558.926,284,-19.4477,-178.0327,2,green,2
4.3,138.077,284,4.1883,127.8496,1,blue,1
5.0,177.839,385,15.882,-92.4035,1,pink,3
4.4,36.086,298,29.1767,105.4293,1,blue,1
3.1,18.7,148,57.4167,-154.6138,0,red,0
4.9,35.0,369,-32.1593,-178.5641,1,pink,3
3.1,116.3,148,63.1524,-150.4086,0,red,0
4.3,42.645,284,28.9028,86.6245,1,blue,1
3.5,35.0,188,52.0244,-172.2186,0,red,0
4.1,121.958,259,-7.3338,128.7363,1,blue,1
4.1,51.665,259,11.4682,-86.8709,1,blue,1
4.2,90.653,271,29.5859,129.9756,1,blue,1
4.2,10.0,272,37.8443,36.564,1,blue,1
4.2,10.203,271,-21.8096,170.3628,1,blue,1
3.6,4.804,199,53.3849,-166.8931,0,red,0
3.1,35.0,148,53.5715,-164.9963,0,red,0
3.5,10.0,188,53.4332,-166.9438,0,red,0
3.55,5.15,200,32.7175,-115.5491667,0,red,0
4.6,10.0,326,-4.506,151.4214,1,blue,1
4.5,53.937,312,34.9889,23.4985,1,blue,1
3.19,33.75,157,19.0066666666667,-65.903,0,red,0
5.1,53.498,400,52.247,159.53,1,pink,3
3.43,72.72,181,18.055,-68.417,0,red,0
4.0,254.644,246,18.1679,145.7396,1,blue,1
4.2,10.0,271,79.0669,125.0293,1,blue,1
4.0,592.979,246,-17.5096,179.3503,2,green,2
4.3,10.0,284,-10.7728,113.1601,1,blue,1
4.1,112.162,259,50.7591,156.4747,1,blue,1
4.3,66.896,284,-8.015,107.8583,1,blue,1
4.8,35.0,354,2.3479,126.7295,1,pink,3
4.8,53.379,354,2.3453,126.7916,1,pink,3
4.5,244.917,312,-6.1787,129.1515,1,blue,1
4.6,10.0,326,25.3221,143.643,1,blue,1
4.2,406.213,271,29.257,139.3929,2,green,2
4.5,10.0,312,-11.1014,121.9586,1,blue,1
4.2,150.967,271,-4.4231,138.4768,1,blue,1
4.1,69.308,259,55.8609,161.7579,1,blue,1
4.3,35.0,284,13.0209,-89.8704,1,blue,1
4.3,70.343,284,2.7685,127.7606,1,blue,1
3.35,34.87,173,19.0626666666667,-65.4946666666667,0,red,0
4.1,199.244,259,-15.5067,-70.7526,1,blue,1
4.3,38.743,284,-7.6738,148.2099,1,blue,1
4.5,54.487,312,12.9947,144.5748,1,blue,1
4.3,10.0,284,10.0216,40.9514,1,blue,1
4.4,111.647,298,-22.4228,-68.741,1,blue,1
4.1,115.962,259,30.5965,139.8724,1,blue,1
5.2,45.565,416,-25.3542,-70.5138,1,pink,3
4.1,554.132,259,-17.7443,-178.2146,2,green,2
3.49,31.0,187,19.0123,-63.8761,0,red,0
4.4,238.119,298,-23.3501,-66.9013,1,blue,1
4.4,10.0,298,-32.047,-178.0313,1,blue,1
3.2,8.863,158,53.4193,-166.9245,0,red,0
4.3,182.956,284,3.0134,-74.7041,1,blue,1
4.7,10.0,341,36.3545,36.2183,1,blue,1
4.2,10.07,271,74.7736,112.9069,1,blue,1
5.2,31.537,418,17.4838,122.3072,1,pink,3
4.4,12.404,298,-6.4469,152.1077,1,blue,1
3.2,191.595,158,52.4669,-174.506,0,red,0
4.2,635.151,271,-14.3173,170.4037,2,green,2
4.2,31.209,271,-5.2312,153.011,1,blue,1
4.3,10.0,285,52.4771,106.9211,1,blue,1
4.1,134.038,259,-18.1969,-174.3999,1,blue,1
4.7,36.549,340,0.831,126.124,1,blue,1
4.3,58.921,284,13.3957,-90.8056,1,blue,1
4.3,35.0,284,-6.4485,148.7108,1,blue,1
3.31,39.3,175,19.2063333333333,-155.475666666667,0,red,0
4.0,133.16,246,13.9935,120.5599,1,blue,1
4.2,10.0,271,34.0236,48.2838,1,blue,1
4.2,332.072,271,-23.4235,-176.2638,2,green,2
4.1,539.223,259,-20.9058,-178.4906,2,green,2
4.6,519.193,326,-24.4168,179.9961,2,green,2
4.9,35.0,369,0.9141,126.1256,1,pink,3
4.4,35.0,298,0.8487,126.1698,1,blue,1
4.3,10.0,284,6.8666,124.6218,1,blue,1
4.6,35.0,326,-29.8878,-177.3514,1,blue,1
4.1,35.0,259,52.1564,159.6891,1,blue,1
4.5,157.08,312,-24.1443,-177.1198,1,blue,1
4.3,10.0,284,-35.2104,-105.2479,1,blue,1
5.2,90.32,427,-2.7506,-78.9272,1,pink,3
4.4,10.0,298,17.6438,-103.9554,1,blue,1
4.4,53.615,298,-0.1037,125.1585,1,blue,1
4.2,126.576,272,37.1603,140.0409,1,blue,1
3.06,30.03,144,18.738,-64.925,0,red,0
4.1,43.848,259,-28.7013,-71.3014,1,blue,1
3.1,103.259,148,51.7766,178.6133,0,red,0
4.5,35.0,312,5.7168,127.2145,1,blue,1
4.6,10.0,326,-55.9491,-121.9235,1,blue,1
4.6,10.0,326,13.0045,57.9513,1,blue,1
4.4,25.903,298,37.5942,20.0143,1,blue,1
4.4,69.526,298,12.0031,142.3427,1,blue,1
5.9,10.0,536,-56.0344,-121.4114,1,pink,3
4.6,82.551,326,-4.415,143.2844,1,blue,1
4.6,10.0,326,-45.5305,-78.0488,1,blue,1
3.8,10.0,226,33.9253,75.0264,0,red,0
4.9,112.539,369,24.7473,122.7397,1,pink,3
3.84,32.0,232,19.2401666666667,-155.374333333333,0,red,0
3.3,9.2,168,55.1192,-157.67,0,red,0
4.4,10.166,298,11.696,35.9852,1,blue,1
3.39,6.0,179,17.9508,-66.9633,0,red,0
4.0,51.243,246,12.9299,144.6322,1,blue,1
3.8,10.0,222,50.9428,-179.5517,0,red,0
4.3,77.73,284,32.7878,140.4059,1,blue,1
5.1,55.079,402,-20.5954,-174.8507,1,pink,3
4.3,120.85,284,0.5582,124.4691,1,blue,1
4.5,43.136,312,51.5219,-175.5047,1,blue,1
3.32,7.22,395,34.0453333,-118.6536667,1,blue,1
4.4,232.92,298,-12.6223,166.942,1,blue,1
3.8,122.402,222,13.6861,145.0496,0,red,0
4.7,10.0,341,-12.4437,24.6703,1,blue,1
4.2,10.0,271,52.3272,-132.0576,1,blue,1
4.7,10.0,340,17.4203,122.3945,1,blue,1
4.1,563.555,259,-22.6241,179.6423,2,green,2
4.4,35.775,298,0.8764,126.0622,1,blue,1
4.9,5.996,369,37.5099,137.3075,1,pink,3
4.5,10.0,312,38.0217,38.4005,1,blue,1
3.7,18.399,211,51.4894,-173.3526,0,red,0
4.2,47.059,271,55.5891,162.5146,1,blue,1
3.2,7.288427734,158,31.67765392,-104.4116189,0,red,0
4.2,110.872,271,36.973,71.3134,1,blue,1
4.4,117.76,298,-7.0763,107.2238,1,blue,1
4.2,194.306,271,-6.8226,128.7486,1,blue,1
4.5,78.766,312,2.1855,125.9771,1,blue,1
3.1,10.0,148,56.3314,-149.8163,0,red,0
4.3,235.22,284,-21.0504,-66.7339,1,blue,1
4.6,10.0,326,-11.4311,162.8946,1,blue,1
4.2,176.509,271,37.6162,72.3351,1,blue,1
4.4,10.0,298,37.5219,137.39,1,blue,1
3.62,5.0,202,18.905,-68.3336,0,red,0
4.6,89.285,328,11.1227,-85.7728,1,blue,1
4.4,117.5,299,63.6557,-149.6506,1,blue,1
4.4,59.171,298,3.7479,128.0919,1,blue,1
4.4,10.0,298,35.0003,37.6611,1,blue,1
4.3,62.792,284,40.9667,141.9398,1,blue,1
3.4,10.0,178,17.8338,-66.9525,0,red,0
4.4,10.0,298,-11.858,165.8463,1,blue,1
4.2,49.006,271,-6.6624,146.7296,1,blue,1
4.4,121.129,298,-5.7554,131.1983,1,blue,1
4.3,35.0,284,-17.1427,167.7749,1,blue,1
4.7,10.0,340,-39.7489,-16.1333,1,blue,1
4.1,10.0,259,63.5165,158.0514,1,blue,1
4.4,101.755,298,-31.0809,-178.0748,1,blue,1
4.6,10.0,326,55.4422,163.1735,1,blue,1
4.1,262.81,259,-22.3956,-66.0605,2,blue,1
4.4,76.902,298,16.6358,-95.1141,1,blue,1
4.4,10.0,299,26.8606,55.1496,1,blue,1
4.5,70.004,312,9.1186,126.2368,1,blue,1
4.5,10.0,312,-4.041,152.0395,1,blue,1
4.3,27.345,284,-31.6836,-72.2798,1,blue,1
4.2,62.235,271,39.7436,141.937,1,blue,1
4.2,42.807,271,13.4811,-90.9461,1,blue,1
5.1,10.0,401,10.972,92.0333,1,pink,3
4.2,128.718,271,17.4169,-94.9785,1,blue,1
4.5,143.429,312,51.2655,157.2224,1,blue,1
4.9,92.258,373,53.7094,-167.397,1,pink,3
4.5,217.182,312,-5.4178,147.0616,1,blue,1
4.3,25.042,286,36.4169,28.8622,1,blue,1
4.5,10.0,312,-26.0441,70.5616,1,blue,1
4.3,52.506,285,39.9598,142.1384,1,blue,1
4.3,4.527,285,31.6279,-64.2455,1,blue,1
4.0,454.0,246,27.9999,139.7311,2,green,2
4.4,42.775,298,10.1702,126.2614,1,blue,1
4.3,521.684,284,-23.5649,-179.8082,2,green,2
4.8,4.863,355,37.5372,137.2169,1,pink,3
4.6,13.996,326,-4.0089,134.8916,1,blue,1
4.2,523.896,271,-23.8269,-179.9542,2,green,2
5.0,19.184,385,12.1591,143.8722,1,pink,3
4.2,11.278,271,38.116,73.0302,1,blue,1
4.1,10.106,260,39.1821,32.9989,1,blue,1
3.32,7.48,170,17.833,-66.9521666666667,0,red,0
4.1,77.792,259,-26.0898,-70.7297,1,blue,1
4.0,154.709,246,39.9027,140.4653,1,blue,1
3.2,10.0,158,54.0148,-163.1018,0,red,0
4.5,10.0,312,28.0729,105.0519,1,blue,1
4.4,35.0,298,45.5804,150.9206,1,blue,1
3.1,35.0,148,52.4206,-168.6196,0,red,0
4.4,177.652,298,0.3278,122.217,1,blue,1
4.4,70.507,304,35.724,139.9899,1,blue,1
5.1,19.579,402,-6.5679,104.7998,1,pink,3
4.9,10.0,372,25.4966,-109.8101,1,pink,3
4.4,88.483,298,-55.8475,-27.2706,1,blue,1
4.9,10.0,370,25.4406,-109.6761,1,pink,3
4.6,10.0,326,25.2588,-109.5992,1,blue,1
4.7,10.0,340,25.4361,-109.7955,1,blue,1
4.6,45.195,326,-6.537,104.7185,1,blue,1
4.9,7.575,369,-6.6579,104.7385,1,pink,3
4.4,283.044,298,-5.153,106.162,2,green,2
4.8,423.032,354,-25.3056,-179.3566,2,green,2
3.6,71.946,199,51.6879,-176.5146,0,red,0
4.4,21.998,298,-7.141,104.8085,1,blue,1
3.48,32.02,188,19.1766666666667,-155.3995,0,red,0
4.4,101.685,298,5.8335,126.9701,1,blue,1
7.6,210.0,910,-15.6278,-174.4925,1,pink,3
4.7,165.803,340,-15.6132,-174.4585,1,blue,1
5.0,198.835,385,-15.611,-174.3954,1,pink,3
4.7,222.686,340,-15.5723,-174.6222,1,blue,1
4.4,207.015,298,-15.4836,-174.4787,1,blue,1
4.3,226.866,284,-15.5262,-174.6863,1,blue,1
4.8,82.054,354,-10.151,161.0996,1,pink,3
4.4,184.513,298,-15.6577,-174.3989,1,blue,1
4.8,9.164,354,12.0567,143.8696,1,pink,3
3.4,6.916,178,35.6487,-111.655,0,red,0
4.0,104.453,246,36.099,70.9317,1,blue,1
3.1,35.0,148,52.892,-167.5455,0,red,0
3.1,63.46,148,51.4267,-177.6682,0,red,0
3.2,35.0,158,54.4906,-159.7628,0,red,0
5.2,39.454,479,35.1171,140.0913,1,pink,3
4.3,74.804,284,-25.3931,-69.7335,1,blue,1
3.2,35.0,158,54.5016,-159.8027,0,red,0
4.6,211.833,326,-15.602,-174.6026,1,blue,1
4.0,364.013,246,31.4854,138.3477,2,green,2
3.1,10.0,149,44.1409,-129.1885,0,red,0
4.4,182.987,298,-15.6917,-174.3982,1,blue,1
5.0,134.389,385,-20.2952,169.5446,1,pink,3
4.0,176.536,246,-15.5616,-174.5228,1,blue,1
3.1,11.033,148,35.6724,-111.6498,0,red,0
4.7,10.0,340,86.2658,34.1213,1,blue,1
3.8,7.214152018,223,31.52984619,-104.1643245,0,red,0
4.1,163.012,259,36.5765,69.7255,1,blue,1
4.4,77.541,298,-8.879,124.2428,1,blue,1
4.2,207.984,271,-15.398,-174.465,1,blue,1
4.0,35.15,246,-15.3574,-173.43,1,blue,1
4.3,47.0,285,19.105,-67.7443,1,blue,1
4.4,10.717,298,30.0506,129.8965,1,blue,1
3.1,110.051,148,51.7224,178.4897,0,red,0
4.0,143.293,246,54.4676,159.6,1,blue,1
4.5,37.342,312,-30.098,-177.8467,1,blue,1
3.77,44.0,219,19.0618,-67.7545,0,red,0
3.2,6.206,192,19.3557,-99.1234,0,red,0
3.64,87.0,204,19.1566,-67.8515,0,red,0
4.8,10.0,354,55.2984,163.0971,1,pink,3
3.61,27.0,200,19.16,-64.8723,0,red,0
4.7,605.065,340,-14.762,172.3208,2,green,2
4.3,196.305,284,-15.5467,-174.6926,1,blue,1
3.78,73.0,220,19.2295,-67.8116,0,red,0
4.3,151.122,284,-17.8015,-69.516,1,blue,1
3.6,7.262719727000001,199,31.53639665,-104.1531231,0,red,0
4.2,10.0,271,-10.5412,123.4682,1,blue,1
4.2,10.057,271,4.5845,-87.1077,1,blue,1
4.2,113.892,272,-20.47,-68.6672,1,blue,1
3.51,37.0,190,19.2593,-64.844,0,red,0
4.2,46.771,271,-15.5622,-172.8351,1,blue,1
5.2,61.946,417,42.3313,143.0155,1,pink,3
3.65,60.0,205,19.1176,-64.7836,0,red,0
4.4,569.963,298,-20.1206,-177.3101,2,green,2
5.0,22.452,385,55.361,163.0409,1,pink,3
3.5,31.0,188,18.9425,-67.6531,0,red,0
4.2,10.0,271,39.3829,70.5257,1,blue,1
4.2,10.0,271,6.1173,60.6678,1,blue,1
5.8,21.643,518,24.2156,125.2746,1,pink,3
4.7,27.737,340,24.3825,125.1988,1,blue,1
5.0,27.231,385,1.2029,97.0828,1,pink,3
4.0,10.0,246,6.053,60.5788,1,blue,1
4.3,35.405,284,-6.4931,104.6201,1,blue,1
4.6,10.0,326,2.2812,-30.805,1,blue,1
4.7,10.0,340,55.3898,163.0613,1,blue,1
4.4,10.007,298,-12.4944,24.7441,1,blue,1
4.0,87.62,246,-19.2642,-69.7768,1,blue,1
4.9,10.0,370,10.2152,-63.5223,1,pink,3
4.9,10.0,369,29.6196,102.0015,1,pink,3
3.7,39.0,211,19.039,-67.1206,0,red,0
4.2,47.758,271,-6.412,147.4417,1,blue,1
4.2,59.865,271,-30.1683,-177.8274,1,blue,1
4.4,47.899,298,44.5474,148.995,1,blue,1
4.6,10.0,326,29.7649,102.25,1,blue,1
4.5,51.123,312,21.6539,93.1376,1,blue,1
4.6,10.0,326,21.8019,120.9487,1,blue,1
4.0,125.965,246,36.4788,71.0141,1,blue,1
4.1,79.36,259,-8.2061,108.9754,1,blue,1
4.4,16.04,298,29.5306,102.1292,1,blue,1
4.1,10.0,259,35.2235,15.2761,1,blue,1
4.1,35.0,259,-22.2513,-70.1987,1,blue,1
5.48,5.85,1072,40.2041667,-121.1095,1,pink,3
5.0,10.0,385,-42.9203,79.3357,1,pink,3
3.03,7.65,142,18.0631666666667,-65.0488333333333,0,red,0
4.3,162.551,284,-17.629,-69.7512,1,blue,1
4.4,10.0,298,11.6893,45.3895,1,blue,1
4.4,10.0,298,16.986,120.7919,1,blue,1
4.5,17.507,312,6.9511,125.0343,1,blue,1
3.79,4.79,229,40.196,-121.1003333,0,red,0
4.1,146.531,259,13.9357,144.6625,1,blue,1
3.8,34.0,222,19.09,-66.8005,0,red,0
4.6,46.338,326,9.9552,126.106,1,blue,1
4.1,76.364,259,3.1682,127.9978,1,blue,1
4.4,35.0,298,-58.7836,-25.7928,1,blue,1
4.1,136.75,259,35.5849,139.2556,1,blue,1
4.5,10.0,312,0.7544,-77.9505,1,blue,1
4.3,501.524,284,-23.4746,179.8608,2,green,2
3.44,84.11,182,19.2735,-67.3171666666667,0,red,0
3.41,12.69,179,19.1505,-67.8248333333333,0,red,0
5.5,10.806,469,12.4049,144.1714,1,pink,3
4.5,2.866,312,37.8784,36.2491,1,blue,1
4.2,4.268,271,37.8832,36.231,1,blue,1
4.9,10.0,369,-41.1824,-87.7679,1,pink,3
3.3,26.8,208,61.5889,-148.9483,0,red,0
4.5,67.82,312,-16.3897,-72.9886,1,blue,1
4.3,10.0,284,-6.8256,123.8922,1,blue,1
4.1,335.318,259,-32.2097,179.8266,2,green,2
4.7,50.008,342,7.0383,-76.0563,1,blue,1
5.16,6.06,1030,40.196,-121.0998333,1,pink,3
3.43,104.69,181,18.3828333333333,-68.9198333333333,0,red,0
3.09,4.59,150,40.1941667,-121.0931667,0,red,0
4.3,55.487,285,33.4635,132.3792,1,blue,1
3.51,33.0,190,18.9888,-65.024,0,red,0
4.7,28.47,340,-19.308,-173.467,1,blue,1
3.76,25.0,218,18.987,-65.031,0,red,0
3.8,10.0,222,62.5676,-126.5046,0,red,0
3.39,31.23,178,19.2445,-155.392666666667,0,red,0
4.2,46.688,271,-30.2596,-71.3709,1,blue,1
5.0,32.147,385,12.4037,144.0895,1,pink,3
4.3,568.408,284,-22.1668,-179.5437,2,green,2
4.1,230.178,259,19.0037,145.3985,1,blue,1
4.4,10.0,298,5.3368,61.7246,1,blue,1
4.3,10.0,284,5.3638,61.5271,1,blue,1
3.7,112.652,211,52.4814,-172.0811,0,red,0
4.5,10.973,312,-14.237,-71.5182,1,blue,1
4.5,29.709,312,23.1661,121.443,1,blue,1
4.3,12.686,284,-14.1917,-71.4568,1,blue,1
4.5,10.0,312,-18.269,120.3895,1,blue,1
4.4,183.522,298,-15.6557,-174.3908,1,blue,1
4.3,133.46,284,16.303,-61.888,1,blue,1
4.5,260.503,312,-19.0353,169.4233,1,blue,1
4.6,39.605,326,-30.1532,-177.6968,1,blue,1
5.2,20.087,416,-24.4044,-175.8109,1,pink,3
4.6,10.0,326,-0.2599,151.225,1,blue,1
4.4,10.0,298,28.6275,142.6011,1,blue,1
4.3,58.235,284,-27.944,-177.4595,1,blue,1
4.5,10.0,312,-60.4927,-27.9432,1,blue,1
4.3,10.0,284,-60.2872,-28.4309,1,blue,1
4.4,10.0,298,-58.5812,-23.2672,1,blue,1
4.4,107.886,298,13.4509,144.4055,1,blue,1
3.46,33.43,186,19.1721666666667,-155.496166666667,0,red,0
4.0,4.3,246,58.2256,-155.1918,1,blue,1
4.4,10.0,298,26.4438,-111.0277,1,blue,1
4.6,16.1,425,61.0517,-151.1442,1,pink,3
3.06,5.59,144,18.1536666666667,-66.4068333333333,0,red,0
4.6,18.733,326,-38.0621,-73.6478,1,blue,1
4.3,590.675,284,-26.2102,178.3888,2,green,2
5.2,10.0,416,29.9909,129.9763,1,pink,3
4.9,70.599,369,10.1001,125.9643,1,pink,3
3.6,56.7,200,56.1527,-157.8594,0,red,0
4.0,10.172,246,-3.7983,152.394,1,blue,1
3.69,13.0,210,17.9565,-66.9575,0,red,0
4.3,104.391,284,18.3082,146.354,1,blue,1
4.3,559.743,284,-17.8807,-178.6224,2,green,2
4.4,27.268,298,-5.6458,-81.0435,1,blue,1
3.14,29.95,152,19.14,-155.3675,0,red,0
3.8,35.0,222,51.7566,-171.6749,0,red,0
4.5,10.0,312,37.9259,71.716,1,blue,1
4.4,68.451,298,-6.2763,104.9075,1,blue,1
